CAMPING_UNIT_TYPE,CAMPING_UNIT_NAME,ID,NAME,CAMPSITE_TYPE_NAME,CAMPING_UNIT_DESCRIP,CAMPGROUND_LOOP_NAME,CAMPGROUND_NAME,CAMPGROUND_TYPE_NAME,CONTAINING_MGMT_UNIT_NAME,LAM_PROGRAM_PROJECT_CODE,CONTAINING_MGMT_UNIT_TYPE_NAME,SHAPE_COLLECTION_METHOD,AMPS_30_FLAG,AMPS_50_FLAG,SITE_PAD_LENGTH_FT,SITE_PAD_WIDTH_FT,SITE_PAD_TYPE_NAME,PULL_THROUGH_BACK_IN_FLAG,LEFT_SLIDE_OUT_FLAG,RIGHT_SLIDE_OUT_FLAG,TENT_PAD_DIMENSIONS_FT_X_FT,TENT_PAD_TYPE_NAME,DISTANCE_TO_WATER_BODY,DISTANCE_TO_RESTROOM,DISTANCE_TO_SHOWER,DISTANCE_TO_DUMP_STATION,HIKE_IN_DISTANCE,PICNIC_TABLE_FLAG,ADA_ACCESSIBLE_FLAG,DIRECTIONS,FOOD_LOCKER_FLAG,WATER_FRONT_FLAG,PETS_ALLOWED_FLAG,CAPACITY_PEOPLE,CAPACITY_VEHICLES,FIRE_RING_FLAG,GRILL_TYPE_NAME,SEATING_TYPE_NAME,SHADE_TYPE_NAME,COUNTY_NAME,PAT_AREA_NAME,PAT_DISTRICT_NAME,DNR_REGION_NAME,DNR_REGION_CODE,MN_TOURISM_REGION_NAME
Campsite,56,,,,,,Woodenfrog Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,57,,,,,,Woodenfrog Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,58,,,,,,Woodenfrog Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,60,,,,,,Woodenfrog Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,61,,,,,,Woodenfrog Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,659,,,,,,Woodenfrog Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,Hinsdale Island Campsites,,,,,,,,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,UNKNOWN,,,,,,Wakemup Bay Campground and Day Use Area,State Forest Campground and Day Use Area,Kabetogama State Forest,SFT00027,State Forest,Heads-Up Digitizing,,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Louis,,,,,
Campsite,1,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,55,12,Gravel,B,t,t,8x10,Crushed Limestone,.3 mile,50',50',,,t,t,,,,t,6,2,t,On Fire Ring,,No ,Jackson,4B,10,Southern Region,4,Southern
Campsite,2,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,55,12,Gravel,B,t,t,10x12,Grass,.3 mile,100',100',,,t,,,,,t,6,2,,,,No ,Jackson,4B,10,Southern Region,4,Southern
Campsite,3,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,52,12,Gravel,B,t,t,10x15,Grass,.3 mile,100',100',,,t,,,,,t,6,2,t,On Fire Ring,,No ,Jackson,4B,10,Southern Region,4,Southern
Campsite,4,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,100,12,Gravel,P,t,t,10x15,Grass,.3 mile,125',125',,,t,,,,,t,6,2,t,On Fire Ring,,No ,Jackson,4B,10,Southern Region,4,Southern
Campsite,6,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,65,10,Gravel,B,t,t,10x12,Grass,.3 mile,150',150',,,t,,,,,t,6,2,t,On Fire Ring,,No ,Jackson,4B,10,Southern Region,4,Southern
Campsite,7,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,69,10,Gravel,B,t,t,10x12,Grass,.3 mile,175',175',,,t,,,,,t,6,2,t,On Fire Ring,,No ,Jackson,4B,10,Southern Region,4,Southern
Campsite,9,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,124,12,Gravel,P,t,t,10x12,Grass,.3 mile,175',175',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,10,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,48,10,Gravel,B,f,f,8x10,Grass,.3 mile,125',125',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,11,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,46,10,Gravel,B,f,f,8x10,Grass,.3 mile,150',150',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,13,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,62,12,Gravel,B,t,t,10x10,Grass,.3 mile,100',100',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,14,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,47,12,Gravel,B,f,t,8x10,Grass,.3 mile,100',100',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,15,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,61,12,Gravel,B,f,f,10x12,Grass,.3 mile,125',125',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,16,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,58,12,Gravel,B,t,t,10x10,Grass,.3 mile,150',150',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,23,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,53,10,Gravel,B,,,10x10,Grass,.3 mile,275',275',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,30,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,53,12,Gravel,B,,,10x12,Grass,.3 mile,175',175',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,05-NR,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,59,12,Gravel,B,t,t,10x12,Grass,.3 mile,125',125',,,t,,,,,t,6,2,t,On Fire Ring,,No ,Jackson,4B,10,Southern Region,4,Southern
Campsite,08-NR,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,64,12,Gravel,B,t,t,10x12,Grass,.3 mile,150',150',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,12-NR,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,,,66,12,Gravel,B,f,,10x10,Grass,.3 mile,125',125',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,17E,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,t,,157,12,Gravel,P,t,,10x10,Grass,.3 mile,250',250',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,18E,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,t,,62,12,Gravel,B,t,f,10x10,Grass,.3 mile,225',225',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,19E,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,t,,58,12,Gravel,B,,f,8x10,Grass,.3 mile,250',250',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,20E-NR,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,t,,53,12,Gravel,B,f,t,8x10,Grass,.3 mile,325',325',,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Jackson,4B,10,Southern Region,4,Southern
Campsite,21-NR,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,51,10,Gravel,B,t,f,8x10,Grass,.3 mile,300',300',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,22E,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,t,,49,12,Gravel,B,t,t,8x10,Grass,.3 mile,325',325',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,24E,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,t,,51,12,Gravel,B,t,t,8x10,Grass,.3 mile,250',250',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,25E-NR,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,t,,93,12,Gravel,P,t,f,10x10,Grass,.3 mile,250',250',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,27E,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,t,,64,12,Gravel,B,t,t,10x12,Grass,.3 mile,200',200',,,t,,,,,t,6,2,t,On Fire Ring,,No ,Jackson,4B,10,Southern Region,4,Southern
Campsite,28E,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,t,,61,12,Gravel,B,,,10x10,Grass,.3 mile,225',225',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,29E,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,t,,71,12,Gravel,B,,,10x10,Grass,.3 mile,225',225',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,31E-NR,,,Drive-In Electric,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Heads-Up Digitizing,t,,55,12,Gravel,B,t,t,10x12,Grass,.3 mile,125',125',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,32-NR,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,56,12,Gravel,B,t,t,10x10,Grass,.3 mile,175',175',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,33-NR,,,Drive-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,64,12,Gravel,B,t,t,10x12,Grass,.3 mile,200',200',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,W1-NR,,,Cart-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,,,,,,,16x16,Sand,.3 mile,300',300',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,W2-NR,,,Cart-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,,,,,,,16x16,Sand,.3 mile,320',320',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,W3-NR,,,Cart-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,,,,,,,16x16,Sand,.2 mile,370',370',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,W4-NR,,,Cart-In,,,Kilen Woods Campground,,Kilen Woods State Park,SPK00196,State Park,Global Positioning System,,,,,,,,,16x16,Sand,.2 mile,400',400',,,t,,,,,t,6,2,t,On Fire Ring,,Fully,Jackson,4B,10,Southern Region,4,Southern
Campsite,10E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,420',420 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,11E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,440',440 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,12E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,460',460 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,13E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,480',480 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,14E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,500',500 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,15E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,520',520 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,16E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,540',540 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,17E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,560',560 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,18E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,580',580 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,19E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,610',610 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,1E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,450',450 ft,10 miles - Itasca,,t,t,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,20E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,620',620 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,21E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,640',640 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,22E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,660',660 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,23E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,680',680 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,24E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,700',700 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,25E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,720',720 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,26E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,740',740 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,27E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,760',760 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,28E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,780',780 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,29E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,800',800 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,2E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,,,B,t,t,,,.25 mile to LaSalle Lake,425',425 ft,10 miles - Itasca,,t,t,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,30E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,820',820 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
Campsite,31E,,,Drive-In Electric/Water/Sewer,,,LaSalle Lake Campground,,La Salle Lake State Recreation Area,SRA00311,State Recreation Area,Heads-Up Digitizing,,t,65,15,,B,t,t,,,.25 mile to LaSalle Lake,840',840 ft,10 miles - Itasca,,t,,,,,t,6,2,t,On Fire Ring,,Partially,Hubbard,1A,2,Northwest Region,1,Northwest
